temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,ultra_sound,audible_sound,health_status
19.8043,19.8043,124.512,-15.1367,-2003.62,195.6,329.1,923.25,,,unhealthy
19.8043,19.8043,115.723,-19.043,-1983.6,196.5,327.75,922.95,,,unhealthy
19.8043,19.8043,110.84,-29.7852,-1993.85,196.2,328.95,922.65,,,unhealthy
19.8043,19.8043,98.6328,-14.1602,-1987.51,196.35,329.55,923.25,,,unhealthy
19.8043,19.8043,111.816,-22.9492,-1976.28,195.75,327.75,921.15,,,unhealthy
19.8043,19.8043,116.699,-25.8789,-1978.23,196.35,328.35,922.5,,,unhealthy
19.8043,19.8043,111.328,-16.6016,-1993.37,196.35,328.35,922.5,,,unhealthy
19.8372,19.8372,116.699,-30.7617,-1988.48,194.7,328.5,922.95,,,unhealthy
19.8372,19.8372,101.562,-113.281,-1983.6,175.2,267.3,952.2,,,unhealthy
19.8043,19.8043,120.117,-28.8086,-1985.55,196.5,328.2,922.35,,,unhealthy
19.8372,19.8372,-27.832,95.2148,-1997.27,20.1,384.15,704.55,,,unhealthy
19.8372,19.8372,-193.848,558.594,-1799.52,272.85,1250.7,70.8,,,unhealthy
19.8372,19.8372,-304.199,805.176,-1404.5,557.85,763.5,380.1,,,unhealthy
19.8372,19.8372,-363.77,907.227,-1031.45,721.8,369.9,433.5,,,unhealthy
19.8372,19.8372,-291.016,843.262,-650.592,708.45,173.85,355.35,,,unhealthy
19.8372,19.8372,-259.277,707.52,-390.338,670.95,53.4,480.15,,,unhealthy
19.8702,19.8702,-151.855,442.383,-87.6036,403.95,256.35,411.9,,,unhealthy
19.8372,19.8372,-120.117,961.914,-1236.04,280.8,528.3,521.1,,,unhealthy
19.8372,19.8372,-187.012,912.598,-1194.54,360,531.3,649.35,,,unhealthy
19.8372,19.8372,-250.488,957.031,-1162.8,502.95,280.35,805.8,,,unhealthy
19.8372,19.8372,-243.164,906.738,-1153.52,528.6,259.2,790.95,,,unhealthy
19.8372,19.8372,-252.441,935.547,-1152.06,489.6,301.8,767.7,,,unhealthy
19.8372,19.8372,-249.512,923.828,-1162.8,508.95,286.05,768.15,,,unhealthy
19.9031,19.9031,-238.77,924.805,-1157.92,511.5,296.1,767.7,,,unhealthy
19.9031,19.9031,-223.633,935.547,-1183.31,513.3,290.7,761.55,,,unhealthy
19.9031,19.9031,-225.098,918.945,-1177.94,516.9,310.05,739.5,,,unhealthy
19.9031,19.9031,-228.027,917.969,-1218.95,497.7,465.45,694.95,,,unhealthy
19.9031,19.9031,-228.516,919.434,-1218.95,462.6,520.5,685.65,,,unhealthy
19.9031,19.9031,-221.68,897.949,-1226.28,439.8,551.1,682.2,,,unhealthy
19.9031,19.9031,-216.309,915.039,-1228.72,418.95,586.35,664.2,,,unhealthy
19.9031,19.9031,-226.074,921.875,-1229.69,411.3,609.6,648,,,unhealthy
19.9031,19.9031,-217.285,916.504,-1236.53,390.45,628.5,628.95,,,unhealthy
19.8372,19.8372,-217.773,913.574,-1241.9,384.15,634.65,638.7,,,unhealthy
19.8372,19.8372,-225.098,914.062,-1243.85,358.95,662.85,612.3,,,unhealthy
19.8372,19.8372,-218.75,905.762,-1240.44,345.75,672.9,608.85,,,unhealthy
19.8372,19.8372,-226.074,916.016,-1248.74,289.95,721.35,560.1,,,unhealthy
19.8702,19.8702,-219.238,910.645,-1247.76,262.35,745.35,544.65,,,unhealthy
19.8702,19.8702,-234.375,913.086,-1240.44,263.1,749.7,556.35,,,unhealthy
19.8702,19.8702,-230.957,906.738,-1245.32,248.4,755.55,536.1,,,unhealthy
19.8702,19.8702,-210.449,890.625,-1279.5,260.25,761.4,568.05,,,unhealthy
19.8702,19.8702,-239.746,906.25,-1242.39,239.1,781.05,549.15,,,unhealthy
19.8702,19.8702,-228.027,926.758,-1240.92,234.3,787.95,544.05,,,unhealthy
19.8702,19.8702,-215.82,931.152,-1246.78,219,794.55,526.8,,,unhealthy
19.8702,19.8702,-233.398,900.879,-1249.71,210.6,801.3,540.15,,,unhealthy
19.8372,19.8372,-206.055,910.645,-1257.53,215.25,808.05,547.5,,,unhealthy
19.8372,19.8372,-219.238,915.039,-1265.83,196.95,816,527.4,,,unhealthy
19.8372,19.8372,-222.656,928.711,-1234.58,187.65,827.55,520.5,,,unhealthy
19.8372,19.8372,-223.633,890.625,-1260.94,184.35,832.05,512.85,,,unhealthy
19.9031,19.9031,-225.098,911.133,-1275.59,155.4,842.1,477.6,,,unhealthy
19.9031,19.9031,-211.914,916.016,-1257.04,158.55,850.8,482.55,,,unhealthy
19.9031,19.9031,-212.891,898.438,-1266.8,157.5,854.25,486.15,,,unhealthy
19.9031,19.9031,-224.121,898.438,-1257.53,153.3,851.25,487.8,,,unhealthy
19.8702,19.8702,-225.586,914.551,-1262.9,158.4,855.6,487.05,,,unhealthy
19.8702,19.8702,-239.746,904.785,-1261.43,154.65,853.2,486.75,,,unhealthy
19.8702,19.8702,-223.633,912.109,-1257.04,150.6,853.65,488.55,,,unhealthy
19.8702,19.8702,-226.074,914.551,-1257.04,150.3,853.95,490.65,,,unhealthy
19.8702,19.8702,-215.82,913.086,-1254.6,148.35,854.4,492.15,,,unhealthy
19.8372,19.8372,-225.586,896.973,-1252.64,144.9,850.35,494.85,,,unhealthy
19.8372,19.8372,-229.492,893.555,-1258.5,140.1,849.6,499.95,,,unhealthy
19.8372,19.8372,-231.934,905.273,-1246.3,141,850.2,498.75,,,unhealthy
19.8372,19.8372,-239.258,925.781,-1247.76,142.2,851.25,498.3,,,unhealthy
19.8043,19.8043,-244.629,915.039,-1247.27,136.05,850.35,502.5,,,unhealthy
19.8043,19.8043,-235.84,911.621,-1260.46,135.15,850.95,504.15,,,unhealthy
19.8043,19.8043,-239.258,892.09,-1242.88,132.9,849.75,503.4,,,unhealthy
19.8043,19.8043,-241.699,900.879,-1247.27,132.45,849,505.65,,,unhealthy
19.8372,19.8372,-239.258,922.363,-1251.67,128.4,848.25,508.5,,,unhealthy
19.8372,19.8372,-246.094,919.922,-1254.11,126.75,846.15,508.65,,,unhealthy
19.8372,19.8372,-252.93,913.574,-1245.32,127.2,847.65,509.85,,,unhealthy
19.8372,19.8372,-261.23,903.32,-1252.64,128.1,847.05,509.55,,,unhealthy
19.8372,19.8372,-239.746,917.48,-1250.2,124.35,846.75,511.05,,,unhealthy
19.8043,19.8043,-242.676,923.34,-1252.64,123.45,846.9,510.15,,,unhealthy
19.8043,19.8043,-240.723,904.785,-1232.13,124.95,838.05,510.15,,,unhealthy
19.8043,19.8043,-211.914,927.246,-1228.23,133.65,786.75,486.3,,,unhealthy
19.8043,19.8043,-202.637,915.039,-1219.44,135.3,783.15,486.6,,,unhealthy
19.8043,19.8043,-213.867,920.41,-1195.03,125.1,776.7,495.45,,,unhealthy
19.8043,19.8043,-205.566,929.688,-1205.77,122.7,777.75,495.6,,,unhealthy
19.8043,19.8043,-219.238,923.34,-1218.95,119.4,783.15,499.2,,,unhealthy
19.8043,19.8043,-227.539,896.973,-1210.65,118.65,792,504,,,unhealthy
19.8043,19.8043,-235.84,927.734,-1209.67,121.05,791.4,502.05,,,unhealthy
19.8043,19.8043,-219.727,919.922,-1192.1,119.1,788.7,501.6,,,unhealthy
19.8043,19.8043,-214.355,932.129,-1208.7,119.4,789.3,501.45,,,unhealthy
19.8043,19.8043,-234.863,912.109,-1213.09,118.2,787.65,503.55,,,unhealthy
19.8043,19.8043,-231.934,923.828,-1203.33,115.5,786.3,502.65,,,unhealthy
19.7715,19.7715,-234.375,933.594,-1216.02,115.35,788.1,503.55,,,unhealthy
19.7715,19.7715,-237.793,911.133,-1201.37,113.55,786,504.9,,,unhealthy
19.7715,19.7715,-231.445,920.41,-1200.4,111.45,781.8,507,,,unhealthy
19.7715,19.7715,-221.191,912.109,-1206.26,109.65,781.5,508.35,,,unhealthy
19.7715,19.7715,-224.609,936.035,-1204.3,106.95,778.35,510.3,,,unhealthy
19.7715,19.7715,-231.934,921.387,-1195.51,107.25,774.45,508.95,,,unhealthy
19.7715,19.7715,-244.141,920.898,-1196,102.15,772.5,511.5,,,unhealthy
19.7715,19.7715,-193.848,932.617,-1201.86,120.6,758.7,493.65,,,unhealthy
19.7715,19.7715,-211.426,928.223,-1204.3,137.85,765,481.5,,,unhealthy
19.7715,19.7715,-193.848,930.176,-1234.58,143.85,804.6,487.65,,,unhealthy
19.7715,19.7715,-197.754,914.551,-1263.38,158.85,815.25,472.95,,,unhealthy
19.7715,19.7715,-197.266,917.969,-1232.62,148.95,811.95,481.8,,,unhealthy
19.7715,19.7715,-219.727,899.902,-1237.02,139.05,818.1,492,,,unhealthy
19.7715,19.7715,-206.055,923.34,-1236.04,136.8,812.25,491.25,,,unhealthy
19.7715,19.7715,-211.426,916.992,-1221.39,137.55,804.6,488.4,,,unhealthy
19.7715,19.7715,-224.121,933.594,-1228.72,136.2,806.4,488.85,,,unhealthy
19.7055,19.7055,-200.195,912.109,-1219.44,138.45,796.35,484.95,,,unhealthy
19.7055,19.7055,-218.262,926.758,-1231.16,138.6,800.4,484.65,,,unhealthy
19.7055,19.7055,-203.125,914.551,-1236.04,138.75,801.3,485.25,,,unhealthy
19.7055,19.7055,-194.824,917.969,-1225.79,135.6,797.7,485.1,,,unhealthy
19.7386,19.7386,-214.844,911.133,-1225.3,137.1,798.15,484.35,,,unhealthy
19.7386,19.7386,-214.844,915.527,-1238.48,132.3,795,485.85,,,unhealthy
19.7386,19.7386,-202.637,932.129,-1228.72,132.15,795.15,489.6,,,unhealthy
19.7386,19.7386,-207.52,912.109,-1207.23,130.65,795.15,491.1,,,unhealthy
19.7386,19.7386,-226.562,939.453,-1244.83,129.15,799.5,493.65,,,unhealthy
19.7715,19.7715,-204.59,914.551,-1216.51,128.55,799.2,495.3,,,unhealthy
19.7715,19.7715,-218.262,912.109,-1221.39,126,800.4,494.1,,,unhealthy
19.7715,19.7715,-217.285,918.945,-1228.23,124.65,799.8,498.3,,,unhealthy
19.7715,19.7715,-209.961,903.809,-1225.3,123.3,801,498,,,unhealthy
19.7386,19.7386,-205.078,904.785,-1221.88,123.75,801.15,497.85,,,unhealthy
19.7386,19.7386,-226.562,932.129,-1227.74,122.25,800.4,498.6,,,unhealthy
19.7386,19.7386,-216.309,925.293,-1221.39,120.3,801.3,500.55,,,unhealthy
19.7386,19.7386,-219.727,914.062,-1228.72,121.8,803.25,501.6,,,unhealthy
19.7386,19.7386,-214.844,931.641,-1223.83,122.7,802.35,499.2,,,unhealthy
19.7386,19.7386,-197.266,917.48,-1212.6,126.45,800.4,493.05,,,unhealthy
19.7386,19.7386,-188.965,910.645,-1235.55,125.85,803.25,495.45,,,unhealthy
19.7386,19.7386,-205.566,928.223,-1242.88,129.75,807.75,490.5,,,unhealthy
19.7055,19.7055,-211.426,935.547,-1228.23,124.65,804,492.9,,,unhealthy
19.7055,19.7055,-221.68,907.227,-1233.11,126.45,801.9,492.75,,,unhealthy
19.7055,19.7055,-198.242,907.715,-1216.51,131.7,790.2,481.65,,,unhealthy
19.7055,19.7055,-195.312,932.617,-1227.74,133.95,789,478.8,,,unhealthy
19.6727,19.6727,-197.266,930.664,-1231.16,133.65,791.4,479.1,,,unhealthy
19.6727,19.6727,-210.449,919.922,-1237.02,137.85,805.35,478.5,,,unhealthy
19.6727,19.6727,-184.082,921.875,-1227.74,141.45,794.85,471.9,,,unhealthy
19.6727,19.6727,-186.523,910.156,-1241.9,142.35,798.45,471.6,,,unhealthy
19.7055,19.7055,-200.684,924.805,-1249.71,142.8,799.05,472.2,,,unhealthy
19.7055,19.7055,-179.199,924.316,-1239.95,142.2,798.3,471.45,,,unhealthy
19.7055,19.7055,-181.152,939.453,-1245.81,141,799.5,474.3,,,unhealthy
19.7055,19.7055,-183.105,922.852,-1230.67,141,799.8,472.5,,,unhealthy
19.7055,19.7055,-189.941,905.762,-1232.13,139.2,799.5,473.7,,,unhealthy
19.7055,19.7055,-188.965,932.617,-1236.04,140.4,797.7,474.6,,,unhealthy
19.7055,19.7055,-173.828,916.016,-1235.06,138,800.25,476.85,,,unhealthy
19.7055,19.7055,-205.078,909.18,-1230.67,135.3,799.2,478.2,,,unhealthy
19.7055,19.7055,-185.547,929.688,-1236.53,136.5,799.8,478.05,,,unhealthy
19.7055,19.7055,-190.918,911.621,-1231.16,140.85,798.9,472.35,,,unhealthy
19.7055,19.7055,-187.988,920.898,-1233.11,142.2,794.85,470.7,,,unhealthy
19.7055,19.7055,-199.219,929.199,-1243.85,141.75,797.55,473.7,,,unhealthy
19.7055,19.7055,-196.777,913.086,-1235.55,141.45,797.1,474,,,unhealthy
19.7055,19.7055,-187.012,923.828,-1236.53,141.45,797.55,473.7,,,unhealthy
19.7055,19.7055,-198.242,925.293,-1237.99,141.15,798.15,471.6,,,unhealthy
19.7055,19.7055,-200.684,901.855,-1253.62,141.15,798.15,474.6,,,unhealthy
19.7055,19.7055,-180.664,917.969,-1226.28,141.9,798.9,472.35,,,unhealthy
19.7055,19.7055,-182.129,937.012,-1238.48,141.45,798.3,474,,,unhealthy
19.7386,19.7386,-192.383,912.598,-1245.81,142.35,799.2,471.3,,,unhealthy
19.7386,19.7386,-182.617,937.5,-1255.08,143.85,797.25,472.35,,,unhealthy
19.7386,19.7386,-191.895,936.035,-1239.95,143.25,800.25,470.4,,,unhealthy
19.7386,19.7386,-180.664,927.246,-1234.58,145.5,798.6,469.65,,,unhealthy
19.7715,19.7715,-198.73,917.969,-1225.79,144.75,797.1,469.35,,,unhealthy
19.7715,19.7715,-179.199,914.551,-1241.9,146.55,796.8,466.35,,,unhealthy
19.7715,19.7715,-181.641,927.734,-1238.97,147.15,798.45,467.7,,,unhealthy
19.7715,19.7715,-176.758,925.293,-1249.71,145.95,797.25,468,,,unhealthy
19.7715,19.7715,-165.039,912.598,-1241.41,148.2,796.2,467.25,,,unhealthy
19.7715,19.7715,-174.316,923.34,-1240.44,146.55,797.85,464.55,,,unhealthy
19.7715,19.7715,-175.781,923.34,-1238.97,148.05,795.6,466.05,,,unhealthy
19.7715,19.7715,-176.758,916.016,-1246.78,146.7,796.2,466.2,,,unhealthy
19.7715,19.7715,-174.805,923.828,-1241.9,149.1,796.35,466.8,,,unhealthy
19.8372,19.8372,-173.34,922.363,-1243.37,155.4,792.9,458.4,,,unhealthy
19.8372,19.8372,-175.781,932.617,-1241.9,156,795,457.05,,,unhealthy
19.8372,19.8372,-165.039,924.805,-1244.34,162.45,791.7,452.25,,,unhealthy
19.8372,19.8372,-145.996,945.312,-1243.37,163.65,790.2,449.25,,,unhealthy
19.8702,19.8702,-151.367,940.43,-1254.11,166.2,788.7,446.4,,,unhealthy
19.8702,19.8702,-150.391,916.504,-1253.13,165.9,786,447.9,,,unhealthy
19.8702,19.8702,-153.809,927.734,-1265.34,164.4,787.2,448.65,,,unhealthy
19.8702,19.8702,-163.086,930.664,-1231.16,163.05,787.65,450.6,,,unhealthy
19.8372,19.8372,-169.922,920.41,-1251.67,162,788.85,452.7,,,unhealthy
19.8372,19.8372,-153.32,939.453,-1244.83,163.95,788.25,453,,,unhealthy
19.8372,19.8372,-139.648,916.016,-1256.06,166.5,790.65,447.15,,,unhealthy
19.8372,19.8372,-148.438,925.293,-1237.51,172.35,784.2,440.7,,,unhealthy
19.8702,19.8702,-150.879,935.059,-1247.76,170.85,784.2,440.1,,,unhealthy
19.8702,19.8702,-145.996,919.922,-1250.69,169.65,782.7,443.7,,,unhealthy
19.8702,19.8702,-152.832,915.527,-1252.64,170.25,784.5,444.9,,,unhealthy
19.8702,19.8702,-153.809,918.945,-1247.27,166.8,787.65,447,,,unhealthy
19.8702,19.8702,-154.785,924.805,-1244.83,167.85,786.6,446.25,,,unhealthy
19.8702,19.8702,-148.926,919.922,-1258.01,169.2,785.55,444.15,,,unhealthy
19.8702,19.8702,-142.09,926.758,-1250.69,168,786.3,445.35,,,unhealthy
19.8702,19.8702,-150.391,935.547,-1249.71,168.6,786.6,444,,,unhealthy
19.8702,19.8702,-155.762,923.828,-1247.76,167.25,787.5,445.65,,,unhealthy
19.8702,19.8702,-160.645,910.645,-1247.76,168.6,785.4,444.75,,,unhealthy
19.8702,19.8702,-151.855,922.852,-1248.74,169.65,786.15,445.2,,,unhealthy
19.8702,19.8702,-137.207,933.105,-1268.27,175.65,787.35,438.9,,,unhealthy
19.8702,19.8702,-144.043,936.035,-1254.6,177.3,786,437.7,,,unhealthy
19.8702,19.8702,-115.723,916.504,-1264.36,185.25,783.15,430.2,,,unhealthy
19.8702,19.8702,-129.395,936.035,-1256.06,183.75,780.75,430.65,,,unhealthy
19.8702,19.8702,-124.512,924.805,-1252.15,190.95,777.9,424.65,,,unhealthy
19.8702,19.8702,-135.742,919.922,-1262.41,202.5,787.95,415.2,,,unhealthy
19.8702,19.8702,-44.4336,908.203,-1325.4,244.35,803.25,390.75,,,unhealthy
19.8702,19.8702,-99.1211,917.48,-1304.4,230.1,790.8,404.85,,,unhealthy
19.8702,19.8702,-99.1211,918.945,-1298.54,234.3,797.85,399.9,,,unhealthy
19.9031,19.9031,-70.3125,903.809,-1314.17,244.65,806.4,387.15,,,unhealthy
19.9031,19.9031,-77.6367,915.039,-1320.03,241.35,806.7,393,,,unhealthy
19.9031,19.9031,-86.9141,936.035,-1304.4,233.1,793.05,395.4,,,unhealthy
19.9031,19.9031,-83.9844,907.227,-1316.61,231.15,804.3,400.05,,,unhealthy
19.9031,19.9031,-82.5195,917.969,-1301.96,235.8,802.5,395.85,,,unhealthy
19.9031,19.9031,-98.1445,926.27,-1291.71,218.85,790.65,411.9,,,unhealthy
19.9031,19.9031,-76.6602,836.426,-1464.56,290.1,959.85,291.45,,,unhealthy
19.9031,19.9031,20.0195,489.258,-1831.26,447.45,1190.55,513.75,,,unhealthy
19.6727,19.6727,0.0986328,-0.878619,1.00195,1.0095,4.269,15.243,,,unhealthy
19.6727,19.6727,0.0976562,-0.938678,1,1.2405,4.9305,14.403,,,unhealthy
19.6727,19.6727,0.129395,-0.957721,1.00439,1.2285,5.1,14.229,,,unhealthy
19.6727,19.6727,0.104004,-0.968463,1.00635,1.2285,5.085,14.2185,,,unhealthy
19.6727,19.6727,0.117188,-0.96358,1.01074,1.2255,5.085,14.226,,,unhealthy
19.6727,19.6727,0.105957,-0.96065,1.00635,1.2405,5.085,14.229,,,unhealthy
19.6727,19.6727,0.103027,-0.977252,1.01855,1.2375,5.0715,14.238,,,unhealthy
19.6727,19.6727,0.118652,-0.973346,1.0166,1.2255,5.0925,14.226,,,unhealthy
19.7055,19.7055,0.108398,-0.968463,1.01172,1.233,5.0955,14.232,,,unhealthy
19.7055,19.7055,0.0898438,-0.967486,1.00293,1.233,5.073,14.232,,,unhealthy
19.7055,19.7055,0.0991211,-0.956256,1.00928,1.2345,5.079,14.217,,,unhealthy
19.7055,19.7055,0.105957,-0.965045,1.00635,1.233,5.088,14.2395,,,unhealthy
19.6727,19.6727,0.109375,-0.969928,1.01221,1.236,5.0655,14.232,,,unhealthy
19.6727,19.6727,0.122559,-0.970904,1.00635,1.236,5.073,14.247,,,unhealthy
19.6727,19.6727,0.102539,-0.965045,1.01172,1.227,5.079,14.2305,,,unhealthy
19.6727,19.6727,0.10791,-0.967975,1.0083,1.2225,5.0745,14.238,,,unhealthy
19.6727,19.6727,0.118652,-0.956744,1.01758,1.215,5.079,14.241,,,unhealthy
19.6727,19.6727,0.0961914,-0.97774,1.01416,1.2285,5.085,14.244,,,unhealthy
19.6727,19.6727,0.11377,-0.966998,1.00977,1.227,5.0865,14.238,,,unhealthy
19.6727,19.6727,0.10498,-0.954791,1.01465,1.227,5.064,14.2455,,,unhealthy
19.7055,19.7055,0.109375,-0.974322,1.00537,1.233,5.0655,14.232,,,unhealthy
19.7055,19.7055,0.10498,-0.959674,1.00879,1.2405,5.088,14.2365,,,unhealthy
19.7055,19.7055,0.108398,-0.965533,1.00635,1.23,5.082,14.2455,,,unhealthy
19.7055,19.7055,0.097168,-0.973346,1.00293,1.227,5.0715,14.2305,,,unhealthy
19.7055,19.7055,0.113281,-0.821979,0.983398,2.2215,6.3645,11.3115,,,unhealthy
19.7055,19.7055,0.110352,-0.775592,0.984375,2.5095,7.1565,10.8825,,,unhealthy
19.7055,19.7055,0.100098,-0.738482,0.967285,2.643,7.2525,10.5855,,,unhealthy
19.7055,19.7055,0.0561523,-0.621295,0.938477,4.014,9.636,7.101,,,unhealthy
19.6398,19.6398,0.0400391,-0.475299,0.889648,4.623,10.4565,3.8265,,,unhealthy
19.6398,19.6398,0.0668945,-0.293658,0.691406,6.7635,14.6955,2.4465,,,unhealthy
19.6398,19.6398,0.115723,-0.174518,0.541504,4.2,13.5345,9.0765,,,unhealthy
19.6398,19.6398,0.183105,-0.113971,0.425781,0.648,11.676,12.042,,,unhealthy
19.6398,19.6398,0.217773,-0.0631895,0.289551,1.4325,9.7815,12.969,,,unhealthy
19.6398,19.6398,0.177734,-0.0407286,0.134766,4.167,7.158,11.7855,,,unhealthy
19.6398,19.6398,0.104492,-0.0314513,0.14502,5.0835,6.3375,9.855,,,unhealthy
19.6398,19.6398,0.0942383,-0.0211973,0.145996,5.085,6.3465,9.843,,,unhealthy
19.6727,19.6727,0.090332,-0.0265684,0.136719,5.1435,6.234,9.6765,,,unhealthy
19.6727,19.6727,0.0605469,-0.0255919,0.138184,5.175,6.1125,9.504,,,unhealthy
19.6727,19.6727,0.0732422,-0.0114317,0.133789,5.2035,5.9775,9.3405,,,unhealthy
19.6727,19.6727,0.0634766,-0.0226622,0.125,5.202,5.8995,9.2925,,,unhealthy
19.7715,19.7715,0.0683594,-0.0202208,0.105957,5.217,5.8155,9.252,,,unhealthy
19.7715,19.7715,0.059082,-0.015338,0.119629,5.199,5.7375,9.2115,,,unhealthy
19.7715,19.7715,0.0649414,-0.0221739,0.11084,5.1945,5.7075,9.1575,,,unhealthy
19.7715,19.7715,0.074707,-0.00899031,0.0927734,5.199,5.658,9.117,,,unhealthy
19.7386,19.7386,0.0512695,-0.0187559,0.112793,5.2035,5.598,9.072,,,unhealthy
19.7386,19.7386,0.0634766,-0.0251036,0.11084,5.217,5.5725,9.045,,,unhealthy
19.7386,19.7386,0.0625,0.00224016,0.105469,5.2005,5.547,9.021,,,unhealthy
19.7386,19.7386,0.0678711,-0.0280333,0.108398,5.1825,5.667,9.12,,,unhealthy
19.7055,19.7055,0.0761719,-0.0168028,0.117188,5.196,5.697,9.171,,,unhealthy
19.7055,19.7055,0.0883789,-0.0182677,0.125,5.058,6.042,9.6225,,,unhealthy
19.7055,19.7055,0.0371094,-0.161822,0.501465,1.956,9.9495,7.971,,,unhealthy
19.7055,19.7055,0.0737305,-0.907916,1.00928,1.4985,5.2995,8.5215,,,unhealthy
19.7715,19.7715,0.197266,-0.825397,1.00684,0.6405,3.4665,11.5185,,,unhealthy
19.7715,19.7715,0.310059,-0.904986,0.96582,0.027,4.695,11.274,,,unhealthy
19.7715,19.7715,0.30127,-0.91524,0.959961,0.0135,4.6995,11.301,,,unhealthy
19.7715,19.7715,0.301758,-0.913287,0.97998,0.0255,4.6815,11.2905,,,unhealthy
19.8043,19.8043,0.286621,-0.902545,0.95459,0.0345,4.698,11.292,,,unhealthy
19.8043,19.8043,0.288574,-0.911822,0.950684,0.0105,4.692,11.2725,,,unhealthy
19.8043,19.8043,0.297363,-0.894732,0.964355,0.021,4.704,11.283,,,unhealthy
19.8043,19.8043,0.29248,-0.905963,0.955078,0.018,4.6845,11.2785,,,unhealthy
19.7715,19.7715,0.272949,-0.911822,0.962891,0.0195,4.695,11.274,,,unhealthy
19.7715,19.7715,0.306641,-0.912311,0.97998,0.0345,4.6785,11.2845,,,unhealthy
19.7715,19.7715,0.295898,-0.909381,0.965332,0.0195,4.695,11.295,,,unhealthy
19.7715,19.7715,0.304199,-0.88985,0.972656,0.027,4.686,11.277,,,unhealthy
19.7715,19.7715,0.293945,-0.899615,0.973145,0.024,4.7055,11.2845,,,unhealthy
19.7715,19.7715,0.290039,-0.919147,0.955566,0.018,4.6815,11.286,,,unhealthy
19.7715,19.7715,0.308594,-0.903522,0.970215,0.021,4.6815,11.298,,,unhealthy
19.7715,19.7715,0.306152,-0.897662,0.976074,0.027,4.7055,11.295,,,unhealthy
19.8372,19.8372,0.291992,-0.911822,0.960449,0.0045,4.6755,11.2845,,,unhealthy
19.8372,19.8372,0.297363,-0.911822,0.98291,0.021,4.692,11.2935,,,unhealthy
19.8372,19.8372,0.297363,-0.891803,0.971191,0.0045,4.695,11.295,,,unhealthy
19.8372,19.8372,0.300293,-0.922076,0.95166,0,4.6965,11.298,,,unhealthy
19.8043,19.8043,0.307617,-0.911822,0.964355,0.0105,4.6845,11.2935,,,unhealthy
19.8043,19.8043,0.29834,-0.9294,0.973145,0.0135,4.689,11.286,,,unhealthy
19.8043,19.8043,0.29248,-0.898639,0.960449,0.009,4.686,11.2845,,,unhealthy
19.8043,19.8043,0.303223,-0.910846,0.96582,0.021,4.6965,11.2935,,,unhealthy
19.8372,19.8372,0.29834,-0.895221,0.972656,0.024,4.695,11.3025,,,unhealthy
19.8372,19.8372,0.287598,-0.901568,0.960938,0.012,4.686,11.2875,,,unhealthy
19.8372,19.8372,0.292969,-0.91817,0.961914,0.024,4.695,11.2875,,,unhealthy
19.8372,19.8372,0.294434,-0.907916,0.963379,0.0135,4.6965,11.298,,,unhealthy
19.8043,19.8043,0.295898,-0.90401,0.96875,0.027,4.686,11.2995,,,unhealthy
19.8043,19.8043,0.297363,-0.923541,0.97168,0.0105,4.677,11.298,,,unhealthy
19.8043,19.8043,0.318848,-0.905963,0.962891,0.0135,4.6845,11.304,,,unhealthy
19.8043,19.8043,0.29834,-0.910846,0.968262,0.024,4.6905,11.295,,,unhealthy
19.8702,19.8702,0.289062,-0.919635,0.944336,0.021,4.692,11.2935,,,unhealthy
19.8702,19.8702,0.316406,-0.897662,0.959473,0.0135,4.6965,11.298,,,unhealthy
19.8702,19.8702,0.295898,-0.895709,0.975098,0.0105,4.689,11.2935,,,unhealthy
19.8702,19.8702,0.291992,-0.903522,0.964355,0.009,4.695,11.277,,,unhealthy
19.8372,19.8372,0.296875,-0.916217,0.957031,0.0165,4.695,11.2995,,,unhealthy
19.8372,19.8372,0.293945,-0.88985,0.986328,0.018,4.6845,11.301,,,unhealthy
19.8372,19.8372,0.298828,-0.903522,0.960449,0.024,4.695,11.295,,,unhealthy
19.8372,19.8372,0.282715,-0.925006,0.945801,0.024,4.7025,11.2845,,,unhealthy
19.8702,19.8702,0.300293,-0.915729,0.962402,0.024,4.695,11.292,,,unhealthy
19.8702,19.8702,0.299805,-0.884967,0.953125,0.009,4.686,11.3025,,,unhealthy
19.8702,19.8702,0.292969,-0.926471,0.954102,0.018,4.692,11.298,,,unhealthy
19.8702,19.8702,0.308105,-0.909869,0.982422,0.0105,4.6995,11.298,,,unhealthy
19.8702,19.8702,0.301758,-0.891803,0.966797,0.0135,4.704,11.298,,,unhealthy
19.8702,19.8702,0.304688,-0.909381,0.955078,0.0195,4.695,11.292,,,unhealthy
19.8702,19.8702,0.300293,-0.900104,0.97168,0.0135,4.677,11.301,,,unhealthy
19.8702,19.8702,0.288086,-0.911334,0.976074,0.0105,4.6815,11.2935,,,unhealthy
19.8702,19.8702,0.289551,-0.911334,0.977539,0.021,4.689,11.301,,,unhealthy
19.8702,19.8702,0.289551,-0.912311,0.958496,0.0165,4.7025,11.31,,,unhealthy
19.8702,19.8702,0.288574,-0.90108,0.968262,0.012,4.683,11.2815,,,unhealthy
19.8702,19.8702,0.289551,-0.905963,0.973633,0.0135,4.6815,11.286,,,unhealthy
19.8702,19.8702,0.291504,-0.908893,0.953125,0.018,4.674,11.298,,,unhealthy
