id,time_stamp,temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,vibration_peak,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,magnetic_flux_peak,ultra_sound,audible_sound,health_status
490,"2024-06-27 15:54:20",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,49.6052,unhealthy
491,"2024-06-27 15:54:21",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,43.5846,unhealthy
492,"2024-06-27 15:54:21",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,43.5846,unhealthy
493,"2024-06-27 15:54:22",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,37.0375,unhealthy
494,"2024-06-27 15:54:23",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,37.0375,unhealthy
495,"2024-06-27 15:54:23",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,49.6052,unhealthy
496,"2024-06-27 15:54:24",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,49.6052,unhealthy
497,"2024-06-27 15:54:24",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,34.798,unhealthy
498,"2024-06-27 15:54:25",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,34.798,unhealthy
499,"2024-06-27 15:54:26",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,46.0834,unhealthy
500,"2024-06-27 15:54:26",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,46.0834,unhealthy
501,"2024-06-27 15:54:27",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,46.0834,unhealthy
502,"2024-06-27 15:54:27",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,46.0834,unhealthy
503,"2024-06-27 15:54:28",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,44.7445,unhealthy
504,"2024-06-27 15:54:28",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,44.7445,unhealthy
505,"2024-06-27 15:54:29",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,49.6052,unhealthy
506,"2024-06-27 15:54:29",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,49.6052,unhealthy
507,"2024-06-27 15:54:30",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,52.104,unhealthy
508,"2024-06-27 15:54:30",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,52.104,unhealthy
509,"2024-06-27 15:54:31",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,35.6258,unhealthy
510,"2024-06-27 15:54:31",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,35.6258,unhealthy
511,"2024-06-27 15:54:32",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,49.6052,unhealthy
512,"2024-06-27 15:54:32",23.56,23.56,-54,82,1014,1039,10,0,47,47,0,49.6052,unhealthy
513,"2024-06-27 15:54:33",23.56,23.56,-48,84,1017,1039,10,0,47,47,0,28.7774,unhealthy
514,"2024-06-27 15:54:33",23.56,23.56,-48,84,1017,1039,10,0,47,47,0,28.7774,unhealthy
515,"2024-06-27 15:54:34",23.56,23.56,-46,77,1024,1039,10,0,47,47,0,29.3908,unhealthy
516,"2024-06-27 15:54:35",23.56,23.56,-46,77,1024,1039,10,0,47,47,0,29.3908,unhealthy
517,"2024-06-27 15:54:35",23.56,23.56,-46,77,1024,1039,10,0,47,47,0,36.541,unhealthy
518,"2024-06-27 15:54:36",23.56,23.56,-46,77,1024,1039,10,0,47,47,0,36.541,unhealthy
519,"2024-06-27 15:54:36",23.56,23.56,-46,77,1024,1039,10,0,47,47,0,49.6052,unhealthy
520,"2024-06-27 15:54:37",23.56,23.56,-46,77,1024,1039,10,0,47,47,0,49.6052,unhealthy
521,"2024-06-27 15:54:38",23.56,23.56,-46,77,1024,1039,10,0,47,47,0,55.6258,unhealthy
522,"2024-06-27 15:54:38",23.56,23.56,-46,77,1024,1039,10,0,47,47,0,55.6258,unhealthy
523,"2024-06-27 15:54:39",23.56,23.56,-46,77,1024,1039,10,0,47,47,0,32.104,unhealthy
524,"2024-06-27 15:54:39",23.56,23.56,-46,77,1024,1039,10,0,47,47,0,32.104,unhealthy
525,"2024-06-27 15:54:40",23.56,23.56,-52,73,1028,1039,10,0,47,47,0,55.6258,unhealthy
526,"2024-06-27 15:54:40",23.56,23.56,-52,73,1028,1039,10,0,47,47,0,55.6258,unhealthy
527,"2024-06-27 15:54:41",23.56,23.56,-60,83,1025,1039,10,0,47,47,0,61.6464,unhealthy
528,"2024-06-27 15:54:41",23.56,23.56,-60,83,1025,1039,10,0,47,47,0,61.6464,unhealthy
529,"2024-06-27 15:54:42",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,42.5616,unhealthy
530,"2024-06-27 15:54:42",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,42.5616,unhealthy
531,"2024-06-27 15:54:43",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,52.104,unhealthy
532,"2024-06-27 15:54:43",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,52.104,unhealthy
533,"2024-06-27 15:54:44",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,36.0714,unhealthy
534,"2024-06-27 15:54:44",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,36.0714,unhealthy
535,"2024-06-27 15:54:45",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,46.0834,unhealthy
536,"2024-06-27 15:54:46",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,46.0834,unhealthy
537,"2024-06-27 15:54:46",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,46.0834,unhealthy
538,"2024-06-27 15:54:46",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,46.0834,unhealthy
539,"2024-06-27 15:54:47",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,49.6052,unhealthy
540,"2024-06-27 15:54:48",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,49.6052,unhealthy
541,"2024-06-27 15:54:48",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,49.6052,unhealthy
542,"2024-06-27 15:54:49",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,49.6052,unhealthy
543,"2024-06-27 15:54:50",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,34.0422,unhealthy
544,"2024-06-27 15:54:50",23.56,23.56,-50,76,1020,1039,10,0,47,47,0,34.0422,unhealthy
545,"2024-06-27 15:54:51",23.56,23.56,-50,73,1016,1039,10,0,47,47,0,49.6052,unhealthy
546,"2024-06-27 15:54:51",23.56,23.56,-50,73,1016,1039,10,0,47,47,0,49.6052,unhealthy
547,"2024-06-27 15:54:52",23.56,23.56,-50,73,1016,1039,10,0,47,47,0,43.5846,unhealthy
548,"2024-06-27 15:54:52",23.56,23.56,-50,73,1016,1039,10,0,47,47,0,43.5846,unhealthy
549,"2024-06-27 15:54:53",23.56,23.56,-50,73,1016,1039,10,0,47,47,0,43.5846,unhealthy
550,"2024-06-27 15:54:53",23.56,23.56,-50,73,1016,1039,10,0,47,47,0,43.5846,unhealthy
551,"2024-06-27 15:54:54",23.56,23.56,-50,73,1016,1039,10,0,47,47,0,33.347,unhealthy
552,"2024-06-27 15:54:54",23.56,23.56,-50,73,1016,1039,10,0,47,47,0,33.347,unhealthy
553,"2024-06-27 15:54:55",23.56,23.56,-45,90,1012,1039,10,0,47,47,0,47.667,unhealthy
554,"2024-06-27 15:54:55",23.56,23.56,-45,90,1012,1039,10,0,47,47,0,47.667,unhealthy
555,"2024-06-27 15:54:56",23.56,23.56,-45,90,1012,1039,10,0,47,47,0,46.0834,unhealthy
556,"2024-06-27 15:54:56",23.56,23.56,-45,90,1012,1039,10,0,47,47,0,46.0834,unhealthy
557,"2024-06-27 15:54:57",23.56,23.56,-45,90,1012,1039,10,0,47,47,0,36.0714,unhealthy
558,"2024-06-27 15:54:57",23.56,23.56,-45,90,1012,1039,10,0,47,47,0,36.0714,unhealthy
559,"2024-06-27 15:54:58",23.59,23.59,-45,90,1012,1039,10,0,47,47,0,41.6464,unhealthy
560,"2024-06-27 15:54:59",23.59,23.59,-45,90,1012,1039,10,0,47,47,0,41.6464,unhealthy
561,"2024-06-27 15:54:59",23.59,23.59,-45,90,1012,1039,10,0,47,47,0,35.202,unhealthy
562,"2024-06-27 15:55:00",23.59,23.59,-45,90,1012,1039,10,0,47,47,0,35.202,unhealthy
563,"2024-06-27 15:55:00",23.59,23.59,-50,84,1020,1039,10,0,47,47,0,35.202,unhealthy
564,"2024-06-27 15:55:01",23.59,23.59,-50,84,1020,1039,10,0,47,47,0,35.202,unhealthy
565,"2024-06-27 15:55:02",23.59,23.59,-50,84,1020,1039,10,0,47,47,0,61.6464,unhealthy
566,"2024-06-27 15:55:02",23.59,23.59,-50,84,1020,1039,10,0,47,47,0,61.6464,unhealthy
567,"2024-06-27 15:55:03",23.59,23.59,-42,80,1026,1039,10,0,47,47,0,47.667,unhealthy
568,"2024-06-27 15:55:03",23.59,23.59,-42,80,1026,1039,10,0,47,47,0,47.667,unhealthy
569,"2024-06-27 15:55:04",23.59,23.59,-42,80,1026,1039,10,0,47,47,0,43.5846,unhealthy
570,"2024-06-27 15:55:04",23.59,23.59,-42,80,1026,1039,10,0,47,47,0,43.5846,unhealthy
571,"2024-06-27 15:55:05",23.56,23.56,-42,80,1026,1039,10,0,47,47,0,55.6258,unhealthy
572,"2024-06-27 15:55:05",23.56,23.56,-42,80,1026,1039,10,0,47,47,0,55.6258,unhealthy
573,"2024-06-27 15:55:06",23.56,23.56,-57,76,1024,1039,10,0,47,47,0,44.7445,unhealthy
574,"2024-06-27 15:55:06",23.56,23.56,-57,76,1024,1039,10,0,47,47,0,44.7445,unhealthy
575,"2024-06-27 15:55:07",23.56,23.56,-57,76,1024,1039,10,0,47,47,0,34.4119,unhealthy
576,"2024-06-27 15:55:07",23.56,23.56,-57,76,1024,1039,10,0,47,47,0,34.4119,unhealthy
577,"2024-06-27 15:55:08",23.59,23.59,-57,76,1024,1039,10,0,47,47,0,35.6258,unhealthy
578,"2024-06-27 15:55:09",23.59,23.59,-57,76,1024,1039,10,0,47,47,0,35.6258,unhealthy
579,"2024-06-27 15:55:09",23.59,23.59,-50,100,1021,1039,10,0,47,47,0,36.541,unhealthy
580,"2024-06-27 15:55:09",23.59,23.59,-50,100,1021,1039,10,0,47,47,0,36.541,unhealthy
581,"2024-06-27 15:55:10",23.59,23.59,-50,100,1021,1039,10,0,47,47,0,36.541,unhealthy
582,"2024-06-27 15:55:11",23.59,23.59,-50,100,1021,1039,10,0,47,47,0,36.541,unhealthy
583,"2024-06-27 15:55:11",23.59,23.59,-50,100,1021,1039,10,0,47,47,0,61.6464,unhealthy
584,"2024-06-27 15:55:12",23.59,23.59,-50,100,1021,1039,10,0,47,47,0,61.6464,unhealthy
585,"2024-06-27 15:55:12",23.59,23.59,-50,100,1021,1039,10,0,47,47,0,36.0714,unhealthy
586,"2024-06-27 15:55:13",23.59,23.59,-50,100,1021,1039,10,0,47,47,0,36.0714,unhealthy
587,"2024-06-27 15:55:14",23.59,23.59,-50,76,1023,1039,10,0,47,47,0,55.6258,unhealthy
588,"2024-06-27 15:55:14",23.59,23.59,-50,76,1023,1039,10,0,47,47,0,55.6258,unhealthy
589,"2024-06-27 15:55:15",23.59,23.59,-50,76,1023,1039,10,0,47,47,0,37.0375,unhealthy
590,"2024-06-27 15:55:15",23.59,23.59,-50,76,1023,1039,10,0,47,47,0,37.0375,unhealthy
591,"2024-06-27 15:55:16",23.59,23.59,-47,78,1016,1039,10,0,47,47,0,36.541,unhealthy
592,"2024-06-27 15:55:16",23.59,23.59,-47,78,1016,1039,10,0,47,47,0,36.541,unhealthy
593,"2024-06-27 15:55:17",23.59,23.59,-47,78,1016,1039,10,0,47,47,0,49.6052,unhealthy
594,"2024-06-27 15:55:17",23.59,23.59,-47,78,1016,1039,10,0,47,47,0,49.6052,unhealthy
595,"2024-06-27 15:55:18",23.56,23.56,-53,83,1006,1039,10,0,47,47,0,61.6464,unhealthy
596,"2024-06-27 15:55:18",23.56,23.56,-53,83,1006,1039,10,0,47,47,0,61.6464,unhealthy
597,"2024-06-27 15:55:19",23.56,23.56,-52,73,1019,1039,10,0,47,47,0,37.564,unhealthy
598,"2024-06-27 15:55:19",23.56,23.56,-52,73,1019,1039,10,0,47,47,0,37.564,unhealthy
599,"2024-06-27 15:55:20",23.56,23.56,-52,73,1019,1039,10,0,47,47,0,36.541,unhealthy
600,"2024-06-27 15:55:20",23.56,23.56,-52,73,1019,1039,10,0,47,47,0,36.541,unhealthy
601,"2024-06-27 15:55:21",23.59,23.59,-52,73,1019,1039,10,0,47,47,0,33.6876,unhealthy
602,"2024-06-27 15:55:21",23.59,23.59,-52,73,1019,1039,10,0,47,47,0,33.6876,unhealthy
603,"2024-06-27 15:55:22",23.59,23.59,-52,73,1019,1039,10,0,47,47,0,34.798,unhealthy
604,"2024-06-27 15:55:23",23.59,23.59,-52,73,1019,1039,10,0,47,47,0,34.798,unhealthy
605,"2024-06-27 15:55:23",23.59,23.59,-53,86,1022,1039,10,0,47,47,0,43.5846,unhealthy
606,"2024-06-27 15:55:24",23.59,23.59,-53,86,1022,1039,10,0,47,47,0,43.5846,unhealthy
607,"2024-06-27 15:55:24",23.62,23.62,-53,86,1022,1039,10,0,47,47,0,33.0192,unhealthy
608,"2024-06-27 15:55:25",23.62,23.62,-53,86,1022,1039,10,0,47,47,0,33.0192,unhealthy
609,"2024-06-27 15:55:26",23.62,23.62,-53,86,1022,1039,10,0,47,47,0,42.5616,unhealthy
610,"2024-06-27 15:55:26",23.62,23.62,-53,86,1022,1039,10,0,47,47,0,42.5616,unhealthy
611,"2024-06-27 15:55:27",23.62,23.62,-53,86,1022,1039,10,0,47,47,0,35.6258,unhealthy
612,"2024-06-27 15:55:28",23.62,23.62,-53,86,1022,1039,10,0,47,47,0,46.0834,unhealthy
613,"2024-06-27 15:55:29",23.62,23.62,-53,86,1022,1039,10,0,47,47,0,37.564,unhealthy
614,"2024-06-27 15:55:30",23.62,23.62,-54,80,1022,1039,10,0,47,47,0,44.7445,unhealthy
615,"2024-06-27 15:55:31",23.62,23.62,-54,80,1022,1039,10,0,47,47,0,46.0834,unhealthy
616,"2024-06-27 15:55:32",23.62,23.62,-54,80,1022,1039,10,0,47,47,0,61.6464,unhealthy
617,"2024-06-27 15:55:33",23.62,23.62,-54,80,1022,1039,10,0,47,47,0,34.4119,unhealthy
618,"2024-06-27 15:55:34",23.62,23.62,-54,80,1022,1039,10,0,47,47,0,55.6258,unhealthy
619,"2024-06-27 15:55:35",23.62,23.62,-54,80,1022,1039,10,0,47,47,0,46.0834,unhealthy
620,"2024-06-27 15:55:37",23.62,23.62,-54,80,1022,1039,10,0,47,47,0,33.6876,unhealthy
621,"2024-06-27 15:55:38",23.62,23.62,-54,80,1022,1039,10,0,47,47,0,35.202,unhealthy
622,"2024-06-27 15:55:39",23.62,23.62,-54,80,1022,1039,10,0,47,47,0,61.6464,unhealthy
623,"2024-06-27 15:55:40",23.62,23.62,-54,80,1022,1039,10,0,47,47,0,34.0422,unhealthy
624,"2024-06-27 15:55:41",23.62,23.62,-54,80,1022,1039,10,0,47,47,0,46.0834,unhealthy
625,"2024-06-27 15:55:42",23.62,23.62,-54,80,1022,1039,10,0,47,47,0,49.6052,unhealthy
626,"2024-06-27 15:55:43",23.62,23.62,-54,84,1017,1039,10,0,47,47,0,55.6258,unhealthy
627,"2024-06-27 15:55:44",23.62,23.62,-54,84,1017,1039,10,0,47,47,0,36.541,unhealthy
628,"2024-06-27 15:55:45",23.62,23.62,-54,84,1017,1039,10,0,47,47,0,34.4119,unhealthy
629,"2024-06-27 15:55:46",23.62,23.62,-49,67,1021,1039,10,0,47,47,0,55.6258,unhealthy
630,"2024-07-02 05:30:40",17.76,17.76,17835600,0,0,17835600,0,0,0,47,0,61.6464,unhealthy
631,"2024-07-02 05:30:41",17.76,17.76,17835600,114,976.562,17835600,2,0,8,47,0,36.0714,unhealthy
632,"2024-07-02 05:30:41",17.76,17.76,17835600,103,946.777,17835600,2,0,8,47,0,49.6052,unhealthy
633,"2024-07-02 05:30:42",17.8,17.8,17835600,84,975.098,17835600,2,0,8,47,0,44.7445,unhealthy
634,"2024-07-02 05:30:43",17.8,17.8,17835600,84,975.098,17835600,2,0,8,47,0,43.5846,unhealthy
635,"2024-07-02 05:30:44",17.8,17.8,17835600,97,983.887,17835600,2,0,8,47,0,47.667,unhealthy
636,"2024-07-02 05:30:45",17.8,17.8,17835600,97,983.887,17835600,2,0,8,47,0,29.3908,unhealthy
637,"2024-07-02 05:30:46",17.8,17.8,17835600,97,983.887,17835600,2,0,8,47,0,44.7445,unhealthy
638,"2024-07-02 05:30:47",17.8,17.8,17835600,86,994.141,17835600,2,0,8,47,0,34.0422,unhealthy
639,"2024-07-02 05:30:48",17.8,17.8,17835600,86,994.141,17835600,2,0,8,47,0,47.667,unhealthy
640,"2024-07-02 05:30:49",17.8,17.8,17835600,86,994.141,17835600,2,0,8,47,0,46.0834,unhealthy
641,"2024-07-02 05:30:50",17.8,17.8,17835500,78,966.309,17835600,2,0,8,47,0,47.667,unhealthy
642,"2024-07-02 05:30:52",17.83,17.83,17835500,78,966.309,17835600,2,0,8,47,0,49.6052,unhealthy
643,"2024-07-02 05:30:53",17.83,17.83,17835500,78,966.309,17835600,2,0,8,47,0,42.5616,unhealthy
644,"2024-07-02 05:30:54",17.83,17.83,17835600,70,974.121,17835600,2,0,8,47,0,42.5616,unhealthy
645,"2024-07-02 05:30:55",17.8,17.8,17835600,98,977.539,17835600,2,0,8,47,0,47.667,unhealthy
646,"2024-07-02 05:30:56",17.8,17.8,17835600,98,977.539,17835600,2,0,8,47,0,52.104,unhealthy
647,"2024-07-02 05:30:57",17.8,17.8,17835600,98,977.539,17835600,2,0,8,47,0,46.0834,unhealthy
648,"2024-07-02 05:30:58",17.8,17.8,17835600,98,977.539,17835600,2,0,8,47,0,43.5846,unhealthy
649,"2024-07-02 05:30:59",17.8,17.8,17835600,98,977.539,17835600,2,0,8,47,0,61.6464,unhealthy
650,"2024-07-02 05:31:00",17.8,17.8,17835600,98,977.539,17835600,2,0,8,47,0,36.0714,unhealthy
651,"2024-07-02 05:31:01",17.83,17.83,17835600,98,977.539,17835600,2,0,8,47,0,55.6258,unhealthy
652,"2024-07-02 05:31:02",17.83,17.83,17835600,98,977.539,17835600,2,0,8,47,0,43.5846,unhealthy
653,"2024-07-02 05:31:04",17.83,17.83,17835600,98,977.539,17835600,2,0,8,47,0,46.0834,unhealthy
654,"2024-07-02 05:31:05",17.83,17.83,17835600,98,977.539,17835600,2,0,8,47,0,61.6464,unhealthy
655,"2024-07-02 05:31:06",17.83,17.83,17835600,98,977.539,17835600,2,0,8,47,0,44.7445,unhealthy
656,"2024-07-02 05:31:07",17.83,17.83,17835600,98,977.539,17835600,2,0,8,47,0,46.0834,unhealthy
657,"2024-07-02 05:31:08",17.83,17.83,17835600,100,940.43,17835600,2,0,8,47,0,37.564,unhealthy
658,"2024-07-02 05:31:09",17.83,17.83,17835600,103,959.961,17835600,2,0,8,47,0,52.104,unhealthy
659,"2024-07-02 05:31:10",17.83,17.83,17835600,103,959.961,17835600,2,0,8,47,0,33.0192,unhealthy
660,"2024-07-02 05:31:11",17.86,17.86,17835600,97,937.012,17835600,2,0,8,47,0,42.5616,unhealthy
661,"2024-07-02 05:31:12",17.86,17.86,17835600,97,937.012,17835600,2,0,8,47,0,61.6464,unhealthy
662,"2024-07-02 05:31:13",17.86,17.86,17835600,115,983.887,17835600,2,0,8,47,0,43.5846,unhealthy
663,"2024-07-02 05:31:15",17.86,17.86,17835600,115,983.887,17835600,2,0,8,47,0,46.0834,unhealthy
664,"2024-07-02 05:31:16",17.83,17.83,17835600,115,983.887,17835600,2,0,8,47,0,61.6464,unhealthy
665,"2024-07-02 05:31:17",17.83,17.83,17835600,115,983.887,17835600,2,0,8,47,0,46.0834,unhealthy
666,"2024-07-02 05:31:18",17.83,17.83,17835600,115,983.887,17835600,2,0,8,47,0,49.6052,unhealthy
667,"2024-07-02 05:31:19",17.86,17.86,17835600,106,980.957,17835600,2,0,8,47,0,36.541,unhealthy
668,"2024-07-02 05:31:20",17.86,17.86,17835600,106,980.957,17835600,2,0,8,47,0,33.6876,unhealthy
669,"2024-07-02 05:31:21",17.86,17.86,17835600,106,980.957,17835600,2,0,8,47,0,47.667,unhealthy
670,"2024-07-02 05:31:22",17.86,17.86,17835600,112,973.633,17835600,2,0,8,47,0,43.5846,unhealthy
671,"2024-07-02 05:31:23",17.86,17.86,17835600,112,973.633,17835600,2,0,8,47,0,43.5846,unhealthy
672,"2024-07-02 05:31:25",17.86,17.86,17835500,108,937.012,17835600,2,0,8,47,0,47.667,unhealthy
673,"2024-07-02 05:31:25",17.83,17.83,17835500,108,937.012,17835600,2,0,8,47,0,47.667,unhealthy
674,"2024-07-02 05:31:27",17.83,17.83,17835500,86,970.703,17835600,2,0,8,47,0,55.6258,unhealthy
675,"2024-07-02 05:31:28",17.83,17.83,17835500,86,970.703,17835600,2,0,8,47,0,43.5846,unhealthy
676,"2024-07-02 05:31:29",17.86,17.86,17835600,95,970.703,17835600,2,0,8,47,0,46.0834,unhealthy
677,"2024-07-02 05:31:30",17.86,17.86,17835600,78,935.059,17835600,2,0,8,47,0,47.667,unhealthy
678,"2024-07-02 05:31:31",17.86,17.86,17835600,78,935.059,17835600,2,0,8,47,0,55.6258,unhealthy
679,"2024-07-02 05:31:32",17.9,17.9,17835600,78,935.059,17835600,2,0,8,47,0,42.5616,unhealthy
680,"2024-07-02 05:31:33",17.9,17.9,17835600,78,935.059,17835600,2,0,8,47,0,49.6052,unhealthy
681,"2024-07-02 05:31:34",17.9,17.9,17835600,78,935.059,17835600,2,0,8,47,0,47.667,unhealthy
682,"2024-07-02 05:31:35",17.9,17.9,17835600,97,953.125,17835600,2,0,8,47,0,35.202,unhealthy
683,"2024-07-02 05:31:38",17.9,17.9,17835600,103,981.934,17835600,2,0,8,47,0,46.0834,unhealthy
684,"2024-07-02 05:31:38",17.9,17.9,17835600,97,962.402,17835600,2,0,8,47,0,32.3985,unhealthy
685,"2024-07-02 05:31:39",17.93,17.93,17835600,97,962.402,17835600,2,0,8,47,0,46.0834,unhealthy
686,"2024-07-02 05:31:40",17.93,17.93,17835600,98,952.637,17835600,2,0,8,47,0,55.6258,unhealthy
687,"2024-07-02 05:31:41",17.93,17.93,17835600,90,939.453,17835600,2,0,8,47,0,34.4119,unhealthy
688,"2024-07-02 05:31:42",17.9,17.9,17835600,90,939.453,17835600,2,0,8,47,0,61.6464,unhealthy
689,"2024-07-02 05:31:43",17.9,17.9,17835600,85,973.145,17835600,2,0,8,47,0,55.6258,unhealthy
690,"2024-07-02 05:31:44",17.9,17.9,17835600,85,973.145,17835600,2,0,8,47,0,46.0834,unhealthy
691,"2024-07-02 05:31:45",17.93,17.93,17835600,91,938.965,17835600,2,0,8,47,0,36.0714,unhealthy
692,"2024-07-02 05:31:46",17.93,17.93,17835600,91,938.965,17835600,2,0,8,47,0,43.5846,unhealthy
693,"2024-07-02 05:31:47",17.93,17.93,17835600,91,938.965,17835600,2,0,8,47,0,35.6258,unhealthy
694,"2024-07-02 05:31:48",17.93,17.93,17835600,100,961.426,17835600,2,0,8,47,0,42.5616,unhealthy
695,"2024-07-02 05:31:49",17.93,17.93,17835600,100,961.426,17835600,2,0,8,47,0,55.6258,unhealthy
696,"2024-07-02 05:31:51",17.93,17.93,17835600,91,980.469,17835600,2,0,8,47,0,61.6464,unhealthy
697,"2024-07-02 05:31:52",17.96,17.96,17835600,91,980.469,17835600,2,0,8,47,0,61.6464,unhealthy
698,"2024-07-02 05:31:53",17.96,17.96,17835600,91,980.469,17835600,2,0,8,47,0,37.0375,unhealthy
699,"2024-07-02 05:31:54",17.96,17.96,17835600,91,980.469,17835600,2,0,8,47,0,43.5846,unhealthy
700,"2024-07-02 05:31:55",17.96,17.96,17835600,93,965.82,17835600,2,0,8,47,0,36.0714,unhealthy
701,"2024-07-02 05:31:56",17.96,17.96,17835600,93,965.82,17835600,2,0,8,47,0,61.6464,unhealthy
702,"2024-07-02 05:31:57",17.96,17.96,17835500,101,963.867,17835600,2,0,8,47,0,34.798,unhealthy
703,"2024-07-02 05:31:58",17.96,17.96,17835500,89,973.633,17835600,2,0,8,47,0,43.5846,unhealthy
704,"2024-07-02 05:31:59",17.96,17.96,17835600,89,979.98,17835600,2,0,8,47,0,52.104,unhealthy
705,"2024-07-02 05:32:00",17.96,17.96,17835600,89,979.98,17835600,2,0,8,47,0,49.6052,unhealthy
706,"2024-07-02 05:32:02",17.96,17.96,17835600,89,979.98,17835600,2,0,8,47,0,43.5846,unhealthy
707,"2024-07-02 05:32:03",17.96,17.96,17835600,89,979.98,17835600,2,0,8,47,0,37.0375,unhealthy
708,"2024-07-02 05:32:04",17.96,17.96,17835600,89,979.98,17835600,2,0,8,47,0,52.104,unhealthy
709,"2024-07-02 05:32:05",17.99,17.99,17835600,106,952.637,17835600,2,0,8,47,0,35.6258,unhealthy
710,"2024-07-02 05:32:06",17.99,17.99,17835600,106,952.637,17835600,2,0,8,47,0,43.5846,unhealthy
711,"2024-07-02 05:32:07",17.99,17.99,17835600,106,952.637,17835600,2,0,8,47,0,46.0834,unhealthy
712,"2024-07-02 05:32:08",17.99,17.99,17835600,106,952.637,17835600,2,0,8,47,0,43.5846,unhealthy
713,"2024-07-02 05:32:09",17.99,17.99,17835600,90,929.199,17835600,2,0,8,47,0,61.6464,unhealthy
714,"2024-07-02 05:32:10",17.99,17.99,17835600,90,929.199,17835600,2,0,8,47,0,46.0834,unhealthy
715,"2024-07-02 05:32:12",17.96,17.96,17835600,81,983.398,17835600,2,0,8,47,0,61.6464,unhealthy
716,"2024-07-02 05:32:16",17.96,17.96,17835600,81,983.398,17835600,2,0,8,47,0,49.6052,unhealthy
717,"2024-07-02 05:32:16",17.96,17.96,17835600,81,983.398,17835600,2,0,8,47,0,47.667,unhealthy
718,"2024-07-02 05:32:17",18.03,18.03,17835600,105,943.359,17835600,2,0,8,47,0,47.667,unhealthy
719,"2024-07-02 05:32:17",18.03,18.03,17835600,105,943.359,17835600,2,0,8,47,0,46.0834,unhealthy
720,"2024-07-02 05:32:17",18.03,18.03,17835600,81,983.398,17835600,2,0,8,47,0,61.6464,unhealthy
721,"2024-07-02 05:32:18",18.03,18.03,17835600,105,943.359,17835600,2,0,8,47,0,61.6464,unhealthy
722,"2024-07-02 05:32:19",18.03,18.03,17835600,95,952.637,17835600,2,0,8,47,0,41.6464,unhealthy
723,"2024-07-02 05:32:20",18.03,18.03,17835600,95,952.637,17835600,2,0,8,47,0,55.6258,unhealthy
724,"2024-07-02 05:32:21",18.03,18.03,17835500,89,928.223,17835600,2,0,8,47,0,33.6876,unhealthy
725,"2024-07-02 05:32:22",18.03,18.03,17835500,89,928.223,17835600,2,0,8,47,0,36.541,unhealthy
726,"2024-07-02 05:32:23",18.03,18.03,17835500,89,928.223,17835600,2,0,8,47,0,52.104,unhealthy
727,"2024-07-02 05:32:24",18.03,18.03,17835500,89,928.223,17835600,2,0,8,47,0,55.6258,unhealthy
728,"2024-07-02 05:32:25",18.03,18.03,17835500,89,928.223,17835600,2,0,8,47,0,43.5846,unhealthy
729,"2024-07-02 05:32:26",18.03,18.03,17835600,104,968.262,17835600,2,0,8,47,0,49.6052,unhealthy
730,"2024-07-02 05:32:28",18.03,18.03,17835600,68,931.641,17835600,2,0,8,47,0,55.6258,unhealthy
731,"2024-07-02 05:32:29",18.03,18.03,17835600,81,965.332,17835600,2,0,8,47,0,49.6052,unhealthy
732,"2024-07-02 05:32:30",18.03,18.03,17835600,114,982.422,17835600,2,0,8,47,0,47.667,unhealthy
